# Komentarze zaczynają się znakiem # i występują tylko na początku pliku. Można je usunąć ręcznie lub (lepiej) napisać program tak, by je ignorował.
# Każda linia niebędąca komentarzem (jest ich 18936) zawiera informacje o jednym odcinku szlaku/szlaków, czyli kolejno:
# - długość odcinka w kilometrach (zmiennoprzecinkowa),
# - identyfikatory (całkowitoliczbowe) i nazwy (które tu są głównie dla urozmaicenia, nie zawierają średników i niestety są powtarzalne) punktów końcowych odcinka,
# - "kolor(y)", jakimi oznakowany jest odcinek,
# wszystko pooddzielane średnikami.
# Kolory mają dosyć dziwne nazwy i jest ich 18.
2.5765;7915;Paramuť, rozc.;7916;Štědrákova Lhota;hiking_trail_green
0.2111;13081;Profil osadów cechsztynu;3332;Leszczyna, Skansen Górniczo-Hutniczy;hiking_trail_green;hiking_trail_blue;hiking_trail_red;hiking_trail_didactic_green
0.5023;10747;Mníšek nad Popradom, rázc.;8658;Mníšek nad Popradom, Kače;hiking_trail_blue;hiking_trail_yellow
1.411;9394;Sokol, horáreň, rázc.;6932;Píla, rázc.;hiking_trail_green
1.232;6031;Krápník, rozc.;6032;Horolezecká chata, rozc.;hiking_trail_blue
0.1419;2740;Przełęcz Tąpadła, Szlak Bolka;5651;Przełęcz Tąpadła, parking;hiking_trail_black;hiking_trail_blue;hiking_trail_green;hiking_trail_yellow
0.5203;10379;Błędne Skały, skrzyżowanie szlaków czerwony – zielony;6185;Błędne Skały, odejście ścieżki edukacyjnej;hiking_trail_green
0.5705;2969;Rozdroże pod Jerzykowicami;1875;Kocioł;hiking_trail_green;hiking_trail_yellow
0.0395;8538;Kawcza Góra, odejście na punkt widokowy;8537;Kawcza Góra, punkt widokowy;hiking_trail_black
0.4097;6305;Lisie Skały;4785;Rozdroże pod Lisimi Skałami;hiking_trail_blue;hiking_trail_green
0.1026;8848;Trniště, odbočka;8849;Trniště;hiking_trail_yellow
1.6445;248;Niżnia Kominiarska Polana;2469;Wyżnia Kira Miętusia;hiking_trail_black
0.1708;5648;Pod Albeřickým vrchem;1261;Pod Albeřickým vrchem;hiking_trail_green
6.2666;1065;Przełęcz Panienka;1047;Przełęcz pod Gancarzem;hiking_trail_green
17.927;14399;Rudka;14400;Lipowiec;hiking_trail_yellow
6.8191;13493;Zagórze, leśniczówka;13494;Zielona Góra, ul. Foluszowa;hiking_trail_black
3.02;8582;Żółwino;8595;Kołczewo, ul. Zwycięstwa;hiking_trail_green
1.3268;707;Osiedle Mały Rachowiec;4676;Rachowiec;hiking_trail_local_green;hiking_trail_red
1.0259;8512;Magura Stuposiańska;365;Pod Magurą Stuposiańską;hiking_trail_blue
0.4085;12222;Twierdza Modlin, Brama Ostrołęcka;15954;Modlin, ul. Przewodników;jacobs_trail_None;hiking_trail_red
2.7618;5820;Krakonošova snídaně, rozc.;1252;U čtyř pánů;hiking_trail_blue
0.6262;5743;Pánův kříž, rozc.;5751;Božanovský Špičák, vyhlídkové místo;hiking_trail_yellow
2.3429;12471;Radom, ul. Hermanowicz;12021;Rozejście szlaków zielony – żółty;hiking_trail_green
0.5629;8880;Pod Skalní vyhlídkou;8882;Smržovka;hiking_trail_blue
3.7379;519;Odejście do Chatki Malucha;482;Olchowiec;hiking_trail_yellow
7.0899;3604;Wał;3931;Gromnik, rozejście szlaków;hiking_trail_green
3.6294;10130;Lubin, ul. Kościuszki;12314;Lubin, ul. Szybowa;hiking_trail_black
1.8757;1781;Borowina;4035;Brzytwa;hiking_trail_blue
2.2891;15910;Góra Kalwaria, cmentarz żydowski;15911;Góra Kalwaria, ul. Mariańska;jacobs_trail_None
0.1821;10008;Poręba;15548;Rozejście szlaków;hiking_trail_yellow;jacobs_trail_None;hiking_trail_red
1.8381;10245;Głaz Franciszka Jaśkowiaka;10249;Jeziory;hiking_trail_red
3.63;7430;Mánesův pomník;7431;Smilovice, pošta;hiking_trail_blue
0.4819;2074;Bílá Voda, léčebna;2073;Bílá Voda, ves;hiking_trail_red;hiking_trail_green
1.4659;6219;Česká Ves, most;6270;Pod Čertovými kameny;hiking_trail_green
0.0256;6312;Batňovice, rozc.;6311;Batňovice;hiking_trail_yellow;hiking_trail_red
2.828;13033;Rozejście szlaków;13034;Jarnatów;hiking_trail_yellow
3.3069;3865;Pod Schroniskiem na Przegibku;3866;Roztoki;hiking_trail_green
1.0949;8092;Czerniawa-Zdrój, ul. Sanatoryjna;8091;Czerniawa-Zdrój, ul. Izerska;hiking_trail_green;hiking_trail_black
6.5973;15000;Swornegacie;15248;Drzewicz, przystanek autobusowy;hiking_trail_blue
5.5738;6929;Sokol, horáreň;6937;Glacká cesta;hiking_trail_yellow
0.8968;10916;Gdynia, Kolonia;10917;Gdynia, ul. Rdestowa;hiking_trail_yellow
0.1473;662;Schronisko PTTK na Wielkiej Raczy;3976;Wielka Racza, granica;hiking_trail_red
2.2911;7868;Rozdroże pod Dłużyną;8011;Wałbrzych, ul. Władysława Reymonta;hiking_trail_black
3.6795;6544;Vlčia chata;6711;Smrečinské sedlo, rázc.;hiking_trail_blue
4.8208;4439;Hutki-Kanki, rozejście szlaków;4466;Zawiercie, Józefów, skrzyżowanie;hiking_trail_red
9.3453;13051;Rozejście szlaków;13053;Sulęcin, ul. Podgórna;hiking_trail_red
0.2009;1842;Dańczów;4875;Dańczów, rozejście szlaków;hiking_trail_red;hiking_trail_blue
2.3413;277;Polana Chochołowska, odejście szlaku zielonego;4664;Wyżnia Dolina Chochołowska;hiking_trail_green
1.4288;10076;Rudno, rozejście szlaków;10079;Rozejście szlaków niebieski – zielony;hiking_trail_green
1.2231;6353;Petrovice, penzion;2681;Petrovice;hiking_trail_green
1.1536;7408;Babí Vrch, rozc.;7407;U Slavíče;hiking_trail_red
5.9669;15544;Lubecko;9736;Lubliniec, dworzec kolejowy;hiking_trail_green
0.0713;15335;Rozejście szlaków;15331;Rozejście szlaków;hiking_trail_yellow
3.0379;2765;Piotrowice Nyskie;2764;Ratnowice;hiking_trail_red
1.8971;1547;Juráňova dolina, ústie;1545;Umrlá, rázcestie;hiking_trail_red
3.9242;3616;Kłokowa;10634;Osicze;hiking_trail_red
2.6481;11456;Okoły;11457;Biała Góra;hiking_trail_red
8.7969;10018;Prochowice;10022;Cicha Woda;hiking_trail_yellow
2.431;1332;Rozdroże pod Grabowcem;1210;Miłków;hiking_trail_blue
0.4599;12976;Włodawa, kolumna toskańska;12977;Włodawa, Rynek;hiking_trail_blue
0.3982;7799;Kalinový vrch;7800;Pod Kalinovým vrchom;hiking_trail_blue;hiking_trail_green
1.0749;6118;Studniční vrch;6117;Priessnitzův pramen;hiking_trail_yellow
2.1645;418;Mrokowce;442;Dzielec;hiking_trail_green
0.1236;12001;Pomnik Lotników Polskich;12002;Warka, ul. Gośniewska;hiking_trail_green;hiking_trail_black;hiking_trail_red
3.2034;13580;Rozejście szlaków;2329;Unisław Dolny, tory;hiking_trail_yellow
2.7882;1556;Nová Polianka;1555;Nižné Hágy;hiking_trail_green
0.3824;15466;Rozejście szlaków;15464;Nowy Młyn;hiking_trail_green;hiking_trail_local_blue
0.7797;15950;Jabłonna, zespół pałacowo-parkowy;11386;Jabłonna;hiking_trail_black
9.7841;11895;Osiedle Wilga;11868;Rozejście szlaków zielony – żółty;hiking_trail_green
11.4851;11938;Cieciszew;11465;Góra Kalwaria, skwer Piłsudskiego;hiking_trail_yellow
0.9462;15610;Racibórz, ul. Starowiejska;8928;Racibórz, plac Wolności;hiking_trail_red;jacobs_trail_None
3.5352;2428;Broumov, Pivovarská;2421;Rožmitál, bus;hiking_trail_blue
3.4659;10847;Cmentarz Witomiński;10848;Skrzyżowanie szlaków czerwony – żółty;hiking_trail_yellow
1.1502;13081;Profil osadów cechsztynu;13078;Widok;hiking_trail_didactic_green
4.7314;10438;Pracze;10439;Rezerwat Wzgórze Joanny;hiking_trail_red
1.6668;7455;Šance, přehrada;7454;Šance;hiking_trail_yellow
0.9841;193;Dolina Dudowa;235;Starorobociańska Dolina;hiking_trail_green
2.1606;7993;Podgórzyn Dolny, odejście szlaku żółtego;1276;Zachełmie;hiking_trail_blue
0.9269;13155;Honské sedlo;5859;Pod Strážnou horou;hiking_trail_green
0.9564;2560;Ruiny bacówki pod Trójgarbem;8065;Skrzyżowanie szlaków niebieski – żółty;hiking_trail_yellow
4.5418;13801;Starczów;13802;Niedźwiednik;hiking_trail_black
1.2101;7828;Zieleniec, odejście szlaku zielonego;1996;Pod Hutniczą Kopą;hiking_trail_red;hiking_trail_blue
1.4973;11490;Skrzyżowanie szlaków czerwony – niebieski;11963;Karolin;hiking_trail_blue
1.5183;8651;Sedlo Vabec;8653;Čierťaže;hiking_trail_blue;hiking_trail_yellow
10.4368;12193;Zambski Kościelne;12194;Rezerwat Bartnia;hiking_trail_green
18.6413;12874;Chojno;12875;Wronki;hiking_trail_red
0.1665;3201;Bliżyn;12675;Bliżyn, tory kolejowe;hiking_trail_green;hiking_trail_black
0.4696;40;Przeprawa pod Sokolicą;3986;Szczawnica, skrzyżowanie przy Orlicy;hiking_trail_blue;hiking_trail_red
0.5119;4728;Szczawnica TPG;40;Przeprawa pod Sokolicą;hiking_trail_red
0.1133;7175;Švošov, vlak;7188;Švošov;hiking_trail_yellow;hiking_trail_red
0.3913;5780;Nad Slavným, rozc.;5777;Slavenská vyhlídka, odbočka;hiking_trail_green;hiking_trail_red
1.9355;2122;Buk;2123;Przełęcz Karpowska;hiking_trail_blue
0.9103;8788;Pod Jizerou;8790;Na Knejpě;hiking_trail_red
4.1741;9519;Chudów, ul. Topolowa;9674;Paniowy, ul. Wolności;hiking_trail_yellow
2.5852;4037;Droga Hugona, I;4034;Szczytna, ul. Leśna;hiking_trail_black
0.3581;14290;Reszel;16017;Reszel, cmentarz;hiking_trail_blue;jacobs_trail_None
0.9911;10254;Daszewice;10309;Daszewice, ul. Szkolna;hiking_trail_red
7.1477;15511;Osowiec-Twierdza;15512;Białogrądy;hiking_trail_green
0.956;4649;Strużyna;8344;Pod Kryształową;hiking_trail_yellow
0.4943;1119;Płaski Kamień;13705;Rozejście szlaków;hiking_trail_red
1.0943;15440;Bludzie Wielkie;15439;Bludzie;hiking_trail_didactic_black;hiking_trail_red
3.567;1250;Opawa;3004;Miszkowice;hiking_trail_red
0.027;12294;Grzybów;12300;Grzybów, rozejście szlaków;hiking_trail_didactic_red
6.4825;2544;Bystrzyca Górna rozwidlenie;13944;Świdnica, ul. Pionierów Ziemi Świdnickiej;hiking_trail_yellow
2.4935;10479;Staw Gądkowicki;10480;Zamek Myśliwski;hiking_trail_blue
10.6449;7301;Cisownik;3204;Krasna;hiking_trail_red
3.2017;9892;Sosnowiec, Kolonia Cieśle;9909;Sosnowiec, Stare Maczki;hiking_trail_black
6.1674;15005;Męcikał;15308;Giełdon;hiking_trail_red
0.7774;8574;Odejście do Dębu Wolinian;8573;Dąb Wolinian;hiking_trail_blue
3.0531;2875;Kazanów;2876;Biały Kościół, stacja kolejowa;hiking_trail_yellow
2.2753;2449;Tomusiowa;11025;Odejście ścieżki edukacyjnej;hiking_trail_didactic_green
1.0224;1207;Nad Portášovými Boudami;1306;Pod Portášovými Boudami;hiking_trail_yellow;hiking_trail_green
1.8564;2950;Wierch Kurucowy;8995;Wierch Rusiński;hiking_trail_local_yellow
0.1564;8687;Skrzyżowanie szlaków zielony – żółty – czarny;8686;Skrzyżowanie szlaków czerwony – żółty;hiking_trail_yellow
0.2384;8624;Droga przy gazoporcie;8625;Bateria leśna Forst;hiking_trail_didactic_black
1.7465;5915;Dědov, železniční stanice;5914;Údolí Klučanky;hiking_trail_red
11.2554;6557;Dolina Ipoltica, záver;6561;Priehybka;hiking_trail_blue
3.8277;2474;Úzka dolina, parking;12692;Rozejście szlaków;hiking_trail_red
0.9724;4764;Wielkie Torfowisko;1791;Pod Zbójem, skrzyżowanie szlaków niebieski – żółty;hiking_trail_yellow
2.6825;13538;Velké Vrbno, lanovka;2159;Adamovské údolí;hiking_trail_yellow
1.3938;6412;Nová Komora;6413;Komora;hiking_trail_blue;hiking_trail_green
3.7365;13611;Rozejście szlaków;715;Bielsko-Biała, Hulanka;hiking_trail_black
0.064;10659;Pod Smrčníkem, rozc.;10660;Pod Smrčníkem;hiking_trail_red;hiking_trail_green;hiking_trail_blue
3.5646;9320;Siedlęcin, skrzyżowanie przy kościele;8260;Wrzeszczyn, zapora;hiking_trail_green;jacobs_trail_None
1.5559;8226;Kiełczyn;2694;Jędrzejowice;hiking_trail_yellow
1.0331;7985;Karpacz, ul. Gimnazjalna;3043;Karpacz, Orlinek;hiking_trail_black;hiking_trail_red
2.2417;4607;Przełęcz Łysa, rozejście szlaków;1041;Pod Sokołówką;hiking_trail_red
5.9059;13295;Stary Orzechów;13296;Jezioro Białka;hiking_trail_blue
0.3191;5543;Podhradie;5542;Podhradie, rázc.;hiking_trail_green;hiking_trail_blue
3.892;13979;Rozejście szlaków;13980;Zwierzyniec;hiking_trail_blue
0.4032;15546;Jemielnica, przedszkole;9766;Jemielnica;hiking_trail_blue;jacobs_trail_None
13.8112;15637;Piotrowice;15641;Osiek, stawy;jacobs_trail_None
3.2457;8189;Młoty;13076;Wójtowska Równina;hiking_trail_green
2.4511;5864;Pod Wolnikiem;5865;Baza namiotowa Madejowe Łoże;hiking_trail_local_red
5.008;14756;Gardna Wielka;14716;Północna Zatoka;hiking_trail_black
0.4023;11797;Rezerwat Wąwóz Lipa;8290;Wąwóz Lipa;hiking_trail_blue;hiking_trail_didactic_yellow
1.0685;4443;Pod Ruskową Skałą;4444;Czarny Las, Szlak Jaskiniowców;hiking_trail_black
3.2129;2098;Przełęcz pod Chłopkiem;13528;Rozejście szlaków;hiking_trail_green
3.7671;3083;Tomášův kříž;3082;Penzion U Lyžařského vleku;hiking_trail_yellow
8.4568;7271;Luta;3202;Leśniczówka Świnia Góra;hiking_trail_red
10.3616;14077;Szczebrzeska Droga;14078;Wólka Wieprzecka;hiking_trail_green
13.483;15681;Gościeradów;12485;Zawichost;jacobs_trail_None
1.6873;15603;Podlesie, ul. Łąkowa;9821;Lasaki;jacobs_trail_None
5.7205;532;Ropki;552;Wysowa-Zdrój;hiking_trail_blue
3.5837;14335;Suchacz;14336;Łęcze;hiking_trail_red
2.5275;6574;Bacúšske sedlo;6573;Ramža, rázc.;hiking_trail_red
0.0725;8288;Raczyce, skrzyżowanie szlaków niebieski – zielony;3323;Zamkowa;hiking_trail_blue;hiking_trail_didactic_green;hiking_trail_red
0.0763;12287;Biały Kościół, ul. Akacjowa;2877;Biały Kościół;hiking_trail_yellow;hiking_trail_blue
1.1194;735;Čierne pri Čadci;749;Nad Čiernym;hiking_trail_green
1.7489;111;Rzeki, szlak niebieski;85;Nowa Polana;hiking_trail_blue
0.9497;7007;Kláštorská roklina, rázc.;6986;Kláštorisko, rázc.;hiking_trail_green
0.8626;11518;Kępa Gliniecka;11462;Most Nadwiślańskiego Urzecza;hiking_trail_yellow;hiking_trail_red
3.021;13191;Bucze;13192;Żelechów;hiking_trail_green
2.9099;2244;Wysoki Kamień, skrzyżowanie;2238;Zakręt Śmierci;hiking_trail_yellow
1.2162;1021;Krzeszów Dolny;1020;Krzeszów, kościół;hiking_trail_green
9.0876;13292;Zagłębocze;12854;Stare Załucze, początek ścieżki 'Spławy';hiking_trail_blue
1.6815;3830;Pod Wierchową;69;Jasionów;hiking_trail_green
0.779;10680;Mostkov, bus;10674;Oskava;hiking_trail_yellow
1.1961;12912;Dojście do ul. Zacisznej;12914;Otwock, ul. Turystyczna;hiking_trail_local_blue;hiking_trail_black
2.6673;15931;Małacentów;15932;Rozejście szlaków;hiking_trail_green
1.0677;10704;Libina, žst., bus;10678;Libina;hiking_trail_yellow;hiking_trail_blue
1.1676;12851;Rozejście ścieżki;12865;Rozejście szlaków;hiking_trail_didactic_green
0.5559;13298;Sosnowica;13299;Sosnowica, ul. Mickiewicza;hiking_trail_yellow;hiking_trail_blue
2.9549;14724;Wydma Łącka;14726;Rąbka, wyrzutnia rakiet;hiking_trail_red;hiking_trail_green
0.8965;13280;Zastawie;13281;Wereszczyn;hiking_trail_yellow;hiking_trail_blue
5.8427;15159;Rozejście szlaków;15160;Kolbudy, kanał Raduni;hiking_trail_green
0.5109;14682;Visalaje - hot., bus;13735;Rozejście szlaków;hiking_trail_green;hiking_trail_red
4.1069;11037;Olszowy Potok;11030;Skrzyżowanie przy polanie Jaworzyna Porębska;hiking_trail_local_red
1.6206;4496;Zaborze, Skrobaczowizna;4497;Zaborze, Masłoniowizna;hiking_trail_black
1.2385;4085;Leśniczówka Wilemowice;13710;Rozejście szlaków;hiking_trail_didactic_green;hiking_trail_green
1.4868;2189;Jelen;2191;Kutný vrch, sedlo;hiking_trail_red
0.4848;1232;Nad Krakonošovým údolím;1267;Pod Dlouhým hřebenem, Emmina cesta;hiking_trail_green
1.7015;8349;Szpilówka;3481;Bukowiec;hiking_trail_green
1.3626;7153;Těchonín, rozc.;7154;Těchonín, kasárna;hiking_trail_blue
0.0648;11092;Odejście do punktu widokowego;11093;Punkt widokowy na Rosolin;hiking_trail_didactic_green
2.7045;1510;Žiarske sedlo;1509;Baranec;hiking_trail_yellow
1.2753;8827;Bedřichovské sedlo;8823;Bedřichov, stadion;hiking_trail_red
3.1904;3427;Jezioro Złotnickie, ośrodek;8244;Zamek Czocha, parking;hiking_trail_yellow
9.9102;15250;Brusy;15251;Jezioro Leśno Dolne;hiking_trail_green
0.2385;13128;Lubin, ul. Armii Krajowej;13129;Lubin, ul. Marii Skłodowskiej-Curie;hiking_trail_green;hiking_trail_blue;hiking_trail_yellow
3.1176;1637;Pod Stańkową;3842;Maków Podhalański, ul. 3 Maja;hiking_trail_yellow
3.9575;13692;Streitúv obrázek, rozc.;2265;Smrk, rozc.;hiking_trail_green
3.6621;10886;Przy rezerwacie Mewia Łacha;10889;Góra Orla;hiking_trail_green
10.0116;3238;Wąsosz, Ostre Górki;3204;Krasna;hiking_trail_yellow
1.7191;7388;Staré Hamry;7391;Staré Hamry, most;hiking_trail_yellow
1.1222;1923;Nad Zdobnicí;1921;Zdobnice, bus;hiking_trail_blue
2.5694;9716;Niegowonice, ul. Krakowska;9713;Rozejście szlaków niebieski – żółty;hiking_trail_yellow
0.3972;8214;Rozdroże pod Strażnicą;15726;Chełmsko Śląskie, ul. Podhalańska;hiking_trail_yellow;jacobs_trail_None
3.9774;10920;Szosa Oliwska;10921;Dolina Ewy;hiking_trail_yellow
0.0134;5687;Lądek Zdrój, rozejście szlaków;2100;Lądek Zdrój;hiking_trail_red;hiking_trail_blue
0.4451;3851;Hala Miziowa, wyciąg;3850;Hala Miziowa, granica;hiking_trail_black
1.0648;11858;Skała Piec;8219;Starościńskie Skały, odejście szlaku czarnego;hiking_trail_blue
0.622;10537;Trzebnica, ul. Henryka Brodatego;10536;Trzebnica, ul. Oleśnicka;hiking_trail_red;hiking_trail_yellow
2.3219;2855;Kalinka;2882;Nowoleska Kopa;hiking_trail_blue
0.0397;11086;Rozejście przy źródełku św. Michała;11087;Źródełko św. Michała;hiking_trail_didactic_black
3.023;7948;Zlatník;8013;Pod Lipami, bus;hiking_trail_blue
0.7164;8758;Závory;8759;Pod Olivetskou horou;hiking_trail_blue;hiking_trail_yellow
1.0712;6353;Petrovice, penzion;6354;U obrázku;hiking_trail_green
6.6291;769;Lipowa, Ostre;786;Pod Malinowską Skałą;hiking_trail_yellow
4.2403;3309;Grodziec;11777;Odejście 'Szlaku kamiennych krzyży' ;hiking_trail_blue
2.6644;1063;Skrzyżowanie pod Smrekowicą;2514;Nad Przełęczą Beskidek;hiking_trail_red
3.5784;14181;Droga Królewska, rozejście szlaków;14184;Droga Niemiecka;jacobs_trail_None;hiking_trail_didactic_green
1.4944;13082;Rozejście szlaków;553;TPG Cigelka;hiking_trail_green
0.2089;8758;Závory;8757;U Závor;hiking_trail_green;hiking_trail_blue
1.4745;1237;Nad Porcelánkou;1442;Žacléř, zamek;hiking_trail_yellow
5.8786;8311;Kończyce;7220;Świebodzice, ul. Kolejowa;hiking_trail_red
7.061;11977;Jesionka, ul. Kościelna;11978;Puszcza Mariańska;hiking_trail_blue
3.2913;727;Bystra Krakowska;811;Schronisko PTTK Klimczok;hiking_trail_blue
0.4278;2495;Pod Przełęczą Orłowicza;373;Przełęcz M. Orłowicza;hiking_trail_black;hiking_trail_yellow;hiking_trail_didactic_green
0.0119;7056;Jelení studánka;13732;Jelení studánka;hiking_trail_green;hiking_trail_yellow
3.5486;5082;Chata pod Chlebom;5087;Zajacová;hiking_trail_green
1.3133;4880;Olešnice v Orlických horách, kościół;4886;Pańska Góra, zachód;hiking_trail_green
2.3311;9408;Śmiłowice, las;9870;Śmiłowice, kapliczka;hiking_trail_blue
0.6893;12438;Jezioro Opaleń;12439;Odejście ścieżki dydaktycznej;hiking_trail_didactic_green
15.5608;12055;Zwola;12043;Garbatka-Letnisko;hiking_trail_blue
7.0536;3648;Pogórska Wola, pomnik;10738;Wola Rzędzińska;hiking_trail_red
1.8602;7524;Ostrý, turistická chata, rozc.;7449;Pod Ostrým, sedlo, rozc.;hiking_trail_yellow
14.9434;14918;Cierznie;14919;Debrzno;hiking_trail_green
3.4705;7553;Polana;7648;Smrk, vrchol;hiking_trail_red
1.1167;1016;Skrzyżowanie szlaków pod Kościelcem;13466;Jaworzyna;hiking_trail_blue;hiking_trail_local_black
0.4504;8824;Vodní zámek, rozc.;8826;Bedřichovské sedlo, Maliník;hiking_trail_green
1.9769;437;Chatka Studencka w Zyndranowej;455;Jałowa Kiczera;hiking_trail_black
1.136;1341;Ručičky;1282;Pod Lysou horou, hájenka;hiking_trail_green
1.6229;14178;Huta Szklana, pomnik katyński;14179;Łysa Góra;hiking_trail_red;jacobs_trail_None
1.0802;3756;Droga Karczowice - Ciepłowody;2798;Karczowice;hiking_trail_red;hiking_trail_blue
4.5005;3516;Wysoka;3521;Trawna Góra;hiking_trail_black
2.4845;7574;Pod Húštýnem;13815;Kříž na Hodorfu;hiking_trail_yellow
2.5588;6597;Sedlo Rakytovica;6601;Kúpeľ;hiking_trail_green
0.4543;12000;Warka;12001;Pomnik Lotników Polskich;hiking_trail_green;hiking_trail_red
1.8448;1412;Mokra Przełęcz;1105;Česká budka;hiking_trail_red
6.465;7595;Dolní Bečva;7592;Radhošť, hřeben;hiking_trail_green
0.3584;6904;Praděd, rozc.;6903;Pod Pradědem;hiking_trail_green;hiking_trail_red
0.7687;11121;Trzy Krzyże;11122;Stebne;hiking_trail_local_yellow
7.7653;10647;Miranowo;15819;Lubiń;jacobs_trail_None
0.047;5738;Jiráskova chata;5734;Jiráskova chata, rozc.;hiking_trail_green;hiking_trail_red;hiking_trail_yellow
2.9219;10395;Chodolewo, kanał Kokot;10220;Chodlewo;hiking_trail_green
0.7407;6682;Kopcová;6681;Panské sedlo;hiking_trail_yellow
0.0158;13568;Rozejście szlaków;8135;Kanciarski Buk;hiking_trail_red;hiking_trail_yellow
0.3008;3959;Wisła, ul. Dworcowa;855;Wisła, Głębce;hiking_trail_blue;hiking_trail_green
0.8514;13357;Odejście na Diabelski Kamień;13358;Diabelski Kamień;hiking_trail_yellow
2.4472;12527;Lesica, rozejście szlaków;13515;Czerwony Strumień;hiking_trail_green
0.1652;9481;Rozejście szlaków czerwony – zielony;9465;Starganiec;hiking_trail_green;hiking_trail_red
2.6153;8550;Dziwnów;8600;Dziwnów, ul. Wybrzeże Kościuszkowskie;jacobs_trail_None
0.101;3153;Gołoszyce;12553;Gołoszyce, skrzyżowanie;hiking_trail_red;hiking_trail_blue
1.6002;766;Krzywónek;3958;Brenna, amfiteatr;hiking_trail_green
3.3317;4919;Wójtowa;4920;Lipinki;hiking_trail_blue
5.0588;13118;Sól-Kiczora;13121;Zabawa, punkt widokowy;hiking_trail_local_green
0.1143;4133;Błędne Skały, wejście;1847;Błędne Skały, parking;hiking_trail_red
3.9468;5163;Sitowiec;5164;Szarów, PKP;hiking_trail_black
3.4116;1955;Kunvald, prodejna;1951;Zakopanka;hiking_trail_yellow
0.7402;10182;Wińsko, ul. Piłsudskiego;10040;Wińsko;hiking_trail_blue;hiking_trail_yellow
1.3113;12572;Rewal, ul. Warszawska;12651;Rewal, ul. Klifowa;hiking_trail_red
3.4281;2077;Chwalisław;8170;Pod Haniakiem;hiking_trail_black
3.4476;2051;Bielawska Polanka;9597;Pniaki;hiking_trail_yellow
0.073;15754;Skrzyżowanie pod wapniarką;7191;Wapniarka;hiking_trail_yellow
11.576;15581;Kapturów;13921;Chotel Czerwony;jacobs_trail_None
0.3894;14223;Pranie;14224;Muzeum Gałczyńskiego;hiking_trail_yellow;hiking_trail_blue
0.2625;2335;Przełęcz pod Jeleńcem;4590;Pod Turzyną;hiking_trail_red;hiking_trail_blue;hiking_trail_yellow
2.3962;13285;Kopina, Rezerwat 'Jezioro Świerszczów';13283;Podbłocie;hiking_trail_blue
1.2165;14186;Pogański wał kulturowy;14181;Droga Królewska, rozejście szlaków;jacobs_trail_None;hiking_trail_blue
0.2211;4768;Filipka, rozc.;741;Filipka;hiking_trail_yellow;hiking_trail_red
2.8474;6821;Pod Zaječí horou;6822;Borový potok;hiking_trail_blue
0.078;8039;Przełęcz pod Wieżycą, rozejście szlaków;2723;Dom Turysty Pod Wieżycą;hiking_trail_yellow;hiking_trail_didactic_green;hiking_trail_black
1.7485;6323;Lhota, rozc.;6321;Pod Hůrou;hiking_trail_red
14.5302;13595;Rozejście szlaków;13593;Próchnowo;hiking_trail_black
0.0258;13511;Korbielów, zajazd;585;Korbielów;hiking_trail_green;hiking_trail_yellow
2.4981;2060;Rozdroże pod Gołębią;2973;Rozdroże pod Chochołem Małym;hiking_trail_red;hiking_trail_blue
4.2421;3215;Furmanów;7281;Skrzyżowanie szlaków czerwony – czarny;hiking_trail_blue;hiking_trail_red
2.7608;9883;Sudice;8923;Samborowice, droga wojewódzka;hiking_trail_blue
8.7388;6457;Ludrovská dolina, Pamätnik SNP;6740;Salatin, rázc.;hiking_trail_red
2.8837;5536;Vyšné Rudno;5538;Sedlo Príslop;hiking_trail_red
0.4426;4464;Zawiercie, Józefów, skrzyżowanie;4465;Zawiercie, Józefów;hiking_trail_black
0.0894;8697;Tanvald;8696;Tanvald, infocentrum;hiking_trail_blue;hiking_trail_red
16.3957;15957;Zakroczym;15960;Wychódźc;jacobs_trail_None
2.1303;12966;Jeruzal;11985;Patoki;hiking_trail_black
1.302;2995;Pisarzowice;2996;Pod Jaworową;hiking_trail_black;jacobs_trail_None;hiking_trail_blue
0.9814;6371;Bohušov, rekreační areál;6373;Bohušov, rozc.;hiking_trail_red
4.2302;13920;Skorocice;13919;Chotelek;hiking_trail_blue
0.3428;15327;Rozejście szlaków;15323;Rozejście szlaków;hiking_trail_red;hiking_trail_yellow
2.2801;1754;Międzygórze, ul. Wojska Polskiego;1747;Góra Parkowa;hiking_trail_green
3.2859;13864;Rozejście szlaków;9386;Świerklaniec;hiking_trail_blue
3.6429;10566;Rozejście szlaków czerwony – zielony;12310;Jaworzno, ul. Wilcza;hiking_trail_green
0.6666;1386;Svoboda nad Úpou, Horská;1387;Svoboda nad Úpou, ulice 5. května;hiking_trail_green;hiking_trail_red
1.4409;5985;Bělý;5800;Nad Bělým;hiking_trail_yellow
3.1404;5146;Kamień;5148;Czarny Las k. Rusicic;hiking_trail_blue
1.7634;14895;Rozejście szlaków;14922;Stara Rogoźnica, droga;hiking_trail_green
0.3113;7220;Świebodzice, ul. Kolejowa;7219;Świebodzice, ul. Wałbrzyska;hiking_trail_red;hiking_trail_black
0.0952;7695;Žamberk, Kostelní;13721;Žamberk, Masarykovo náměstí;hiking_trail_yellow;hiking_trail_blue
2.0936;3223;Pogorzałe, Wyprawy;15065;Pogorzałe, szkoła;hiking_trail_yellow
12.7535;14239;Kamieniec;14240;Pałatyki;hiking_trail_green
